29863;1450800635;1;23.5224;86.7831;184.717;3.22393;2;39.1073;79.6292;218.068;3.806;
29864;1450800635;1;22.9538;86.7753;189.317;3.30421;2;38.3867;80.0955;210.516;3.67421;
29865;1450800635;1;22.5274;86.7694;187.238;3.26793;2;37.7144;80.5148;215.953;3.76909;
29866;1450800635;1;22.3373;86.8142;184.819;3.2257;2;37.5221;80.655;209.009;3.6479;
29867;1450800635;1;21.7222;86.7583;187.318;3.26931;2;36.515;81.2124;211.346;3.68868;
29868;1450800636;1;21.3427;86.8005;185.664;3.24045;2;35.7956;81.6308;204.696;3.57263;
29869;1450800636;1;21.1533;86.7979;178.936;3.12302;2;35.5558;81.7702;203.823;3.55738;
29870;1450800636;1;20.3024;86.6914;178.065;3.10782;2;34.9336;82.0473;204.93;3.5767;
29871;1450800636;1;19.8765;86.6855;184.68;3.22327;2;34.4548;82.2786;200.313;3.49612;
29872;1450800636;1;19.5452;86.6809;184.616;3.22216;2;34.0718;82.4636;197.75;3.45139;
29873;1450800636;1;19.0721;86.6744;181.417;3.16632;2;33.642;82.6005;202.759;3.53882;
29874;1450800636;1;18.6463;86.6685;180.585;3.1518;2;33.164;82.7843;198.209;3.4594;
29875;1450800636;1;18.3152;86.664;183.445;3.20172;2;32.5435;82.9661;193.157;3.37123;
29876;1450800636;1;18.032;86.6127;186.307;3.25167;2;32.1138;83.1029;200.159;3.49343;
29877;1450800636;1;17.8901;86.6108;187.118;3.26582;2;31.875;83.1948;197.487;3.44679;
29878;1450800636;1;17.4639;86.6523;184.901;3.22713;2;30.969;83.4202;185.93;3.24509;
29879;1450800636;1;17.1802;86.6483;181.386;3.16578;2;30.3502;83.507;191.661;3.34512;
29880;1450800636;1;16.8493;86.6438;182.01;3.17667;2;29.8259;83.6425;189.554;3.30833;
29881;1450800636;1;16.5184;86.6392;185.098;3.23058;2;29.3023;83.7305;186.813;3.26051;
29882;1450800636;1;16.2821;86.636;186.761;3.25959;2;28.7794;83.771;188.145;3.28375;
29883;1450800636;1;15.9985;86.6321;178.794;3.12054;2;28.3509;83.8603;190.445;3.32389;
29884;1450800636;1;15.4794;86.5776;177.615;3.09996;2;27.9231;83.9021;188.572;3.2912;
29885;1450800636;1;15.1014;86.5724;183.903;3.20971;2;27.4948;83.9913;185.173;3.23187;
29886;1450800636;1;14.7235;86.5672;179.121;3.12625;2;27.0671;84.033;184.907;3.22723;
29887;1450800636;1;14.2045;86.5127;176.943;3.08823;2;26.7344;84.076;186.572;3.2563;
29888;1450800636;1;13.8274;86.4602;180.906;3.1574;2;26.4497;84.0723;187.197;3.2672;
29889;1450800636;1;13.6385;86.4576;182.964;3.19332;2;26.2594;84.1172;186.748;3.25937;
29890;1450800637;1;13.1192;86.4504;185.246;3.23315;2;25.7845;84.1583;184.304;3.21671;
29891;1450800637;1;12.7887;86.4459;184.335;3.21726;2;25.4525;84.1539;187.009;3.26392;
29892;1450800637;1;12.4583;86.4413;183.421;3.2013;2;25.2148;84.1981;189.01;3.29885;
29893;1450800637;1;12.128;86.4368;184.556;3.22111;2;24.7881;84.1924;167.552;2.92433;
29894;1450800637;1;11.892;86.4335;185.638;3.24;2;24.1257;84.0888;175.282;3.05925;
29895;1450800637;1;11.6089;86.4296;178.671;3.11839;2;23.3681;84.0313;180.011;3.14179;
29896;1450800637;1;11.1843;86.4238;171.945;3.001;2;22.8469;84.0244;176.192;3.07513;
29897;1450800637;1;10.7138;86.3227;179.918;3.14016;2;22.2311;84.0162;173.253;3.02384;
29898;1450800637;1;10.5252;86.3202;183.475;3.20225;2;21.9943;84.0131;173.038;3.02008;
29899;1450800637;1;10.1479;86.315;187.062;3.26485;2;21.474;83.9588;173.812;3.03359;
29900;1450800637;1;9.62862;86.3551;185.039;3.22954;2;20.7644;83.902;175.616;3.06507;
29901;1450800637;1;9.25147;86.3499;184.24;3.2156;2;20.339;83.849;175.516;3.06333;
29902;1450800637;1;8.92089;86.3927;185.882;3.24426;2;19.9604;83.8439;174.157;3.03961;
29903;1450800637;1;8.63809;86.3888;187.793;3.27761;2;19.6298;83.7922;174.532;3.04616;
29904;1450800637;1;8.40245;86.3856;186.601;3.25681;2;19.2512;83.7872;175.708;3.06669;
29905;1450800637;1;8.02547;86.3804;178.318;3.11223;2;18.968;83.7361;175.788;3.06807;
29906;1450800637;1;7.837;86.3778;176.947;3.0883;2;18.8261;83.7342;174.919;3.05291;
29907;1450800637;1;7.41298;86.3719;182.148;3.17909;2;18.4956;83.6824;170.254;2.97149;
29908;1450800637;1;6.94193;86.3655;183.233;3.19802;2;18.0233;83.6288;174.882;3.05227;
29909;1450800637;1;6.61225;86.3609;179.387;3.13089;2;17.6929;83.5771;178.035;3.10729;
29910;1450800637;1;6.23552;86.3558;179.58;3.13426;2;17.3146;83.5721;169.399;2.95657;
29911;1450800638;1;5.95362;86.3046;183.227;3.19791;2;16.7007;83.5166;185.868;3.244;
29912;1450800638;1;5.71821;86.3014;186.145;3.24885;2;16.085;83.6032;189.621;3.3095;
29913;1450800638;1;5.43575;86.2975;187.009;3.26393;2;15.3757;83.6412;178.133;3.10901;
29914;1450800638;1;5.20039;86.2943;184.807;3.22548;2;14.8082;83.681;176.314;3.07726;
29915;1450800638;1;5.05856;86.3396;182.652;3.18788;2;14.5254;83.6299;177.881;3.1046;
29916;1450800638;1;4.7291;86.335;180.155;3.1443;2;13.722;83.6666;180.864;3.15668;
29917;1450800638;1;4.54148;86.2852;180.775;3.15512;2;13.2027;83.6597;177.832;3.10376;
29918;1450800638;1;4.44737;86.2839;182.022;3.17688;2;12.7779;83.6541;176.126;3.07398;
29919;1450800638;1;4.3062;86.282;181.981;3.17617;2;12.3531;83.6485;177.267;3.0939;
29920;1450800638;1;4.16504;86.28;179.985;3.14134;2;11.8812;83.6422;179.43;3.13164;
29921;1450800638;1;4.02451;86.2309;171.212;2.98822;2;11.551;83.6379;179.508;3.133;
29922;1450800638;1;3.88398;86.1817;156.536;2.73207;2;11.1736;83.6329;177.626;3.10015;
29923;1450800638;1;3.74409;86.0853;146.082;2.54961;2;10.8434;83.6285;179.547;3.13368;
29924;1450800638;1;3.69767;86.0374;141.205;2.46449;2;10.5126;83.6714;183.009;3.19412;
29925;1450800638;1;3.65125;85.9895;139.727;2.43869;2;10.324;83.6689;182.256;3.18096;
29926;1450800638;1;3.55904;85.8466;136.24;2.37784;2;9.85248;83.6627;175.963;3.07113;
29927;1450800638;1;3.51262;85.7987;134.931;2.35498;2;9.52246;83.6583;176.634;3.08284;
29928;1450800638;1;3.51387;85.7042;132.852;2.3187;2;9.09759;83.6999;195.879;3.41874;
29929;1450800638;1;3.46683;85.7036;131.852;2.30125;2;8.67217;83.7888;196.029;3.42135;
29930;1450800638;1;3.46808;85.6091;130.883;2.28433;2;8.19907;83.9244;189.17;3.30164;
29931;1450800638;1;3.42228;85.514;130.792;2.28275;2;7.77378;84.0133;186.233;3.25039;
29932;1450800639;1;3.37525;85.5134;131.105;2.28821;2;7.30145;84.1015;185.673;3.24061;
29933;1450800639;1;3.37587;85.4662;130.944;2.28541;2;6.92402;84.1437;186.923;3.26242;
29934;1450800639;1;3.42291;85.4668;128.356;2.24024;2;6.73501;84.1885;186.986;3.26353;
29935;1450800639;1;3.37712;85.3717;106.772;1.86352;2;6.40475;84.2313;186.426;3.25375;
29936;1450800639;1;3.47431;85.1369;74.944;1.30802;2;5.93266;84.3195;184.833;3.22594;
29937;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.6574;84.6332;200.825;3.50505;
29938;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.61097;84.5853;198.176;3.45883;
29939;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.56453;84.5375;194.282;3.39086;
29940;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.47104;84.489;188.847;3.296;
29941;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.42523;84.3939;183.541;3.20339;
29942;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.38005;84.2515;178.797;3.12059;
29943;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.38067;84.2043;172.47;3.01017;
29944;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.33736;83.9203;166.435;2.90483;
29945;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.29404;83.6363;160.24;2.79672;
29946;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.29716;83.4001;153.915;2.68632;
29947;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.29965;83.2112;147.835;2.58022;
29948;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.30152;83.0695;142.166;2.48127;
29949;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.35044;82.9284;136.995;2.39101;
